id	TV	antc	saldores	TC	cons	edad	ESTADO_CIVIL	SEXO	antig_pp	ingresos	endeud	riesgo	conscateg
4258	0	104	14372.68068	1	57908.10726	43	1	2	16	31450.48186	0.329873861	Bajo	3
4271	1	91	4999.757346	1	6801.516811	43	2	2	9	44522.27325	0.105595852	Bajo	1
4272	1	28	1812.05041	1	7491.576706	43	1	1	30	48447.6386	0.11117871	Bajo	1
4274	0	11	5460.976688	1	18595.06698	42	1	2	0	10708.91633	0.706053943	Bajo	1
4275	0	115	17856.80152	1	108867.4447	42	3	2	18	49295.58247	0.467231805	Bajo	4
4278	0	110	38376.78398	1	206246.4368	43	1	1	14	61982.26119	0.475556013	Bajo	4
4281	0	114	21169.24859	1	124918.0697	43	2	1	17	45275.09893	0.565880454	Bajo	4
4282	0	109	33643.92518	1	153337.6834	43	2	1	12	60404.69119	0.536542997	Bajo	4
4285	0	13	9158.039151	1	32875.54542	43	2	1	27	10708.91633	0.709955589	Bajo	2
4290	0	46	12106.40646	1	20921.35244	48	1	2	25	10708.91633	0.622108969	Bajo	2
4296	0	56	5319.45885	1	21476.21938	43	1	2	20	31035.20976	0.240288544	Bajo	2
4300	0	9	1811.183195	1	12622.52626	43	1	2	11	8326.321645	0.371929507	Bajo	1
4308	1	104	10481.46624	1	58334.95022	43	1	2	17	36093.87355	0.279469083	Bajo	3
4309	0	35	11422.0933	1	46175.01929	43	1	2	4	22015.2213	0.430542705	Bajo	2
4326	1	104	10091.16192	1	66391.45703	43	1	2	38	35373.52725	0.253953107	Bajo	3
4331	0	104	11814.75645	1	59994.94903	42	1	2	6	29973.82994	0.386274768	Bajo	3
4333	0	91	14828.24578	1	57394.4041	43	1	1	15	40723.3455	0.415852964	Bajo	3
4336	1	104	7064.779997	1	27614.36338	43	2	2	24	39540.168	0.281848799	Bajo	2
4339	0	114	10130.54502	1	71761.06053	43	3	2	12	39467.08939	0.465608394	Bajo	3
4340	1	39	10917.01604	1	40810.04902	43	1	1	13	34979.13475	0.366013596	Bajo	2
4343	1	76	10542.59908	1	60135.40077	43	2	1	27	43451.61361	0.382056916	Bajo	3
4352	1	114	9822.244493	1	36467.14304	43	3	2	14	32735.73741	0.198870699	Bajo	2
4356	0	51	5062.624614	1	15133.60934	43	1	2	12	29174.60514	0.213976383	Bajo	1
4357	1	54	11011.56554	1	54211.27605	43	1	2	22	42121.11892	0.304228079	Bajo	3
4359	0	35	5448.269106	1	26097.01557	43	2	2	23	22924.64401	0.410399737	Bajo	2
4362	1	104	22953.13187	1	158593.7754	43	1	2	20	42325.27504	0.616398268	Bajo	4
4365	0	39	11810.18912	1	72748.49405	43	2	2	12	19059.59751	0.725000913	Bajo	3
4366	1	39	10232.41381	1	24468.94182	43	1	1	33	27810.47109	0.286859228	Bajo	2
4371	1	104	10992.71808	1	48473.32263	43	1	2	20	41971.48176	0.358361938	Bajo	2
4372	1	110	13186.56255	1	30050.51913	43	2	1	4	54065.41175	0.47261752	Bajo	2
4374	0	104	3597.286548	1	23593.51772	42	2	1	11	70760.97423	0.171875348	Bajo	2
4378	0	46	17898.98283	1	91978.31114	43	1	2	24	36234.23088	0.898407658	Bajo	3
4379	0	39	5781.348838	1	21361.1458	43	1	1	14	42281.19587	0.233488615	Bajo	2
4382	0	61	8930.53989	1	35943.46113	41	1	1	15	55812.33853	0.337325159	Bajo	2
4384	1	109	16428.7768	1	82115.56657	42	2	1	14	70657.73619	0.436613367	Bajo	3
4385	0	28	3046.172215	1	59158.07841	43	1	2	11	11835.47469	0.518760372	Bajo	3
4386	0	102	8207.236773	1	56722.56727	43	2	2	26	29455.3198	0.458823692	Bajo	3
4389	0	46	4674.644424	1	26657.22455	42	1	2	27	5411.297085	0.755817792	Bajo	2
4400	0	46	13557.09438	1	75182.1291	43	2	2	21	38188.7937	0.542728571	Bajo	3
4403	1	106	17857.74968	1	178951.0581	42	2	1	32	52279.04573	0.281480397	Bajo	4
4405	1	67	7314.329632	1	41309.65706	43	1	2	38	45377.17699	0.239207546	Bajo	2
4406	0	53	753.365706	1	3145.226193	41	1	1	6	0	1395.08	Bajo	1
4409	0	104	13169.3917	1	71083.45383	43	1	2	10	26566.97474	0.572990438	Bajo	3
4410	1	38	12986.71008	1	77026.22019	43	2	1	11	95047.43234	0.082561052	Bajo	3
4414	1	39	18546.53766	1	52043.50583	41	1	1	28	43532.81207	0.460420741	Bajo	3
4415	0	16	22614.01633	1	42465.70019	43	1	2	4	40845.14319	0.331829774	Bajo	2
4436	0	106	21718.04503	1	111535.5745	43	1	2	12	26192.30186	0.619507529	Bajo	4
4439	1	70	2522.171866	1	12294.80013	42	2	1	1	27775.67175	0.12057465	Bajo	1
4442	1	114	5192.648969	1	6322.814425	42	2	1	17	110839.372	0.178015133	Bajo	1
4443	1	113	13841.18228	1	78130.95892	42	1	2	16	41796.32509	0.407538854	Bajo	3
4447	0	114	5767.658412	1	24989.65207	42	3	1	14	77545.68519	0.236348447	Bajo	2
4450	0	104	20541.31594	1	132128.7499	42	2	1	34	51799.97484	0.508583169	Bajo	4
4454	1	101	24822.615	1	123455.7149	42	3	1	6	67517.67591	0.403237295	Bajo	4
4455	1	114	23768.60254	1	124344.8757	42	2	2	35	60043.93805	0.422048568	Bajo	4
4456	1	94	36092.19419	1	112086.2673	41	3	2	9	83420.97345	0.322954002	Bajo	4
4460	1	15	36958.70332	1	51291.97778	42	1	2	14	70954.69055	0.191316844	Bajo	3
4462	1	98	12773.36376	1	108958.138	42	1	1	20	64034.26216	0.377816242	Bajo	4
4467	0	72	14743.89472	1	56567.86777	49	1	2	14	29429.80029	0.521573056	Bajo	3
4469	1	112	5779.198146	1	24135.44582	42	1	1	8	33307.60654	0.164469945	Bajo	2
4475	0	46	21559.2754	1	49689.31919	42	2	2	9	25669.15181	0.344867821	Bajo	2
4478	1	114	20258.3612	1	102500.4948	42	1	2	13	41647.84792	0.509305648	Bajo	4
4480	0	46	8935.037842	1	47214.90193	42	1	2	35	28386.98012	0.206652909	Bajo	2
4484	1	97	5264.442764	1	294273.55	42	2	1	23	71586.87852	0.469564442	Bajo	4
4487	0	17	13750.12476	1	28977.71702	42	2	2	5	16064.53448	0.448110333	Bajo	2
4490	0	101	278.0636466	1	1369.794157	42	1	2	28	38239.83273	0.090513863	Bajo	1
4492	1	113	22999.18674	1	41369.2636	42	1	1	28	50330.28279	0.413581783	Bajo	2
4494	0	104	13114.05185	1	54688.34808	42	1	2	21	45577.85318	0.405175608	Bajo	3
4500	1	10	6866.245699	1	60077.1494	42	1	1	25	47985.96738	0.305240766	Bajo	3
4503	0	104	5639.518803	1	36668.55649	42	2	2	16	23904.82537	0.333001262	Bajo	2
4505	0	55	19338.55885	1	130050.3906	42	1	2	3	33474.64336	0.819776145	Bajo	4
4507	1	61	7033.051511	1	35166.98042	42	1	1	8	80199.71472	0.108131011	Bajo	2
4508	0	47	4507.110152	1	58808.72683	42	1	1	19	20211.45561	0.181542126	Bajo	3
4516	1	104	5862.670429	1	38362.00665	42	1	1	10	34831.81755	0.360873851	Bajo	2
4522	1	39	6116.359568	1	36481.67755	42	2	1	15	27728.11265	0.297677795	Bajo	2
4526	0	15	8432.111266	1	11095.48877	42	2	2	33	30174.50613	0.180164918	Bajo	1
4528	1	104	9179.603884	1	53894.6734	42	1	2	24	64558.57219	0.274643967	Bajo	3
4531	0	38	18560.53959	1	63635.06833	42	1	2	12	20036.27417	0.292791457	Bajo	3
4533	0	17	4847.890749	1	6875.912249	41	2	2	19	23656.59009	0.382632637	Bajo	1
4544	0	61	19964.31768	1	79860.91302	42	2	1	13	37638.96416	0.526986255	Bajo	3
4546	1	112	21077.05791	1	68913.47511	42	1	2	8	47861.84974	0.431995831	Bajo	3
4551	0	39	13232.45554	1	84510.46951	41	1	2	0	19690.62551	0.66545567	Bajo	3
4565	1	110	20139.12499	1	52662.50039	42	1	1	14	44880.70643	0.258292626	Bajo	3
4566	1	68	10785.60414	1	54977.30394	42	1	1	28	42080.51969	0.373278661	Bajo	3
4573	0	40	7438.722875	1	40224.59832	41	1	2	25	20710.24612	0.316374482	Bajo	2
4577	1	110	845.0137764	1	4312.923489	42	1	2	38	62885.884	0.07701068	Bajo	1
4578	1	103	994.3134189	1	5607.986885	42	1	1	12	58972.11844	0.395921242	Bajo	1
4581	0	104	12299.11308	1	81396.28733	42	1	1	0	54353.08628	0.388215208	Bajo	3
4592	0	97	16457.59145	1	76685.89054	42	1	1	3	22099.89969	0.665169536	Bajo	3
4594	1	111	22215.68738	1	143099.6373	42	2	1	11	68696.2135	0.385814731	Bajo	4
4597	0	106	18645.04166	1	105903.0166	42	2	1	16	27521.63658	0.60547332	Bajo	4
4598	1	96	31564.53684	1	155018.0432	42	1	1	6	104263.4571	0.504653665	Bajo	4
4602	0	41	4770.038016	1	51786.48659	42	1	2	5	19486.4694	0.47600631	Bajo	3
4604	1	110	8699.16707	1	133003.094	41	1	2	18	59285.31248	0.467626054	Bajo	4
4606	1	85	15580.28261	1	87558.55145	41	1	2	21	57208.95197	0.121570794	Bajo	3
4609	0	15	1173.028976	1	11202.19084	41	1	2	11	32490.98207	0.179856123	Bajo	1
4612	0	104	24204.86923	1	94321.04361	41	3	2	27	40972.74076	0.545559991	Bajo	3
4615	1	101	15242.30022	1	133657.9728	41	2	2	25	31429.60225	0.476832257	Bajo	4
4619	1	114	28390.06937	1	73990.56486	41	2	1	15	61834.94399	0.226574371	Bajo	3
4620	1	114	3816.206168	1	16122.69635	41	1	2	31	50122.64674	0.14302592	Bajo	1
4622	0	109	13048.16668	1	83802.5184	41	2	1	29	36681.98236	0.339675553	Bajo	3
4626	0	104	11694.61834	1	59827.50726	41	3	1	15	27369.67947	0.36478915	Bajo	3
4628	1	50	12926.08601	1	146229.0212	42	2	2	30	44682.35021	0.577996625	Bajo	4
4630	0	84	6352.993176	1	68411.1654	40	2	1	29	0	3770.45	Bajo	3
4631	1	10	9037.484778	1	47136.27449	41	1	1	38	32461.98262	0.341310345	Bajo	2
4633	0	104	6992.477437	1	1311.228274	41	1	1	32	40750.02499	0.314288642	Bajo	1
4637	0	93	9750.670392	1	57182.60373	41	2	2	46	33772.75769	0.152396703	Bajo	3
4638	0	110	7528.83224	1	29902.67641	41	1	2	27	88894.90935	0.166439616	Bajo	2
4640	1	113	3201.963943	1	1202.537394	41	2	1	23	35721.52063	0.225861341	Bajo	1
4641	0	15	25508.48914	1	81623.52065	41	1	1	15	58494.20753	0.240131676	Bajo	3
4643	0	114	3901.852269	1	14961.924	41	1	2	21	17643.26445	0.202264957	Bajo	1
4644	1	104	11593.98677	1	92921.07039	41	1	1	21	68626.61482	0.43150857	Bajo	3
4645	1	114	1640.156939	1	11870.36224	41	1	1	30	53486.58276	0.105054001	Bajo	1
4658	1	17	32545.59922	1	55140.16681	41	1	1	43	39855.682	0.464384295	Bajo	3
4660	1	104	15751.93326	1	78958.3509	41	2	1	9	45233.33973	0.270495448	Bajo	3
4661	0	105	1962.321332	1	21915.64273	41	3	1	16	29818.3929	0.340746129	Bajo	2
4662	0	103	18770.35993	1	44636.18768	41	2	2	28	43608.21064	0.395684684	Bajo	2
4663	0	90	3633.755807	1	22056.64024	41	2	2	26	8326.321645	0.429837002	Bajo	2
4665	1	104	12517.75519	1	68494.25207	41	1	1	22	38363.95037	0.334745261	Bajo	3
4666	1	114	2327.742383	1	18071.01506	41	1	2	5	77216.25146	0.127031562	Bajo	1
4667	1	104	1780.807563	1	15328.59384	41	2	1	3	123551.5702	0.028126221	Bajo	1
4668	0	57	6310.511543	1	65572.01683	41	2	2	8	17062.1155	0.504145081	Bajo	3
4676	0	72	18414.45974	1	63478.85942	41	1	2	24	28874.17086	0.268765065	Bajo	3
4677	1	115	8285.274512	1	56976.25641	41	1	2	16	41287.09478	0.334319389	Bajo	3
4679	0	110	31216.65664	1	108689.5964	41	2	2	10	30145.50668	0.602453055	Bajo	4
4681	1	68	2010.908468	1	6962.04399	41	2	1	7	52544.68068	0.11162612	Bajo	1
4682	0	38	2501.818627	1	37311.82638	41	1	2	21	11522.99674	0.33984375	Bajo	2
4685	0	15	3815.466145	1	78635.42335	41	1	2	15	29030.76788	0.289246813	Bajo	3
4695	0	39	11555.27432	1	44553.91794	41	1	2	16	27281.52115	0.314059271	Bajo	2
4698	0	102	8100.572862	1	29397.00365	41	2	2	10	38754.86294	0.397705178	Bajo	2
4699	1	97	14071.0288	1	80348.54194	41	2	2	25	41874.04362	0.198273636	Bajo	3
4700	0	39	7315.139032	1	15529.51009	41	1	2	18	29139.8058	0.249550973	Bajo	1
4704	1	106	1391.208573	1	128586.6644	41	2	1	3	57531.42584	0.186052584	Bajo	4
4705	0	110	8081.849124	1	16764.73569	41	2	2	16	25293.31896	0.228603531	Bajo	1
4706	1	113	15708.14471	1	80189.76075	41	1	2	13	43223.09796	0.280998873	Bajo	3
4710	0	71	14434.17197	1	54763.04415	41	1	2	10	21785.54567	0.442018529	Bajo	3
4714	1	104	7447.221577	1	65445.58852	41	1	2	2	48265.52206	0.257741354	Bajo	3
4715	1	110	1401.025441	1	16222.59945	41	1	1	28	37777.00154	0.169118433	Bajo	1
4718	1	34	24729.6843	1	118461.7968	41	1	2	20	55278.74868	0.502744518	Bajo	4
4721	0	38	3001.897139	1	8110.727544	41	2	2	5	11522.99674	0.28942407	Bajo	1
4727	0	47	555.4046145	1	21594.91676	41	1	2	19	33801.75714	0.103134523	Bajo	2
4731	0	104	22518.91181	1	100854.7993	40	1	2	1	21867.9041	0.498687672	Bajo	4
4732	0	57	4213.448208	1	19797.39624	41	2	2	27	5411.297085	0.664730975	Bajo	1
4733	0	9	1860.7763	1	10783.23375	38	1	2	9	8326.321645	0.11997771	Bajo	1
4735	1	46	45970.40292	1	141526.8386	41	2	2	14	40338.23283	0.509537886	Bajo	4
4737	0	35	13070.22862	1	10320.01403	41	1	2	35	33909.63509	0.124580782	Bajo	1
4742	0	15	6211.891914	1	46638.08869	41	1	2	10	9283.303445	0.664145945	Bajo	2
4743	0	114	4180.031544	1	36624.10885	41	2	1	1	49395.34057	0.170069042	Bajo	2
4745	0	10	1509.103489	1	12530.12745	56	1	2	5	289.9944847	12.75564	Bajo	1
4747	1	63	13704.41677	1	113324.8727	41	1	1	40	37604.16482	0.512550743	Bajo	4
4748	0	22	4559.235523	1	29408.5723	41	1	2	30	8040.967073	0.73024524	Bajo	2
4749	1	32	583.149696	1	68101.14953	41	1	1	23	43839.04625	0.405164713	Bajo	3
4753	1	114	2450.077437	1	166.3664233	41	1	1	19	58126.49452	0.172215925	Bajo	1
4759	0	43	4869.698302	1	9903.878281	40	1	2	20	19143.11593	0.316243107	Bajo	1
4760	0	114	1166.588464	1	7708.900652	40	1	2	9	55308.90811	0.051702565	Bajo	1
4761	1	109	5336.294374	1	29346.43349	40	1	1	28	62085.49922	0.052788708	Bajo	2
4762	0	88	1368.765063	1	8888.081069	41	1	2	15	34848.05724	0.233075361	Bajo	1
4765	1	109	136599.9493	1	4475.656862	41	1	1	6	94562.56156	0.171445272	Bajo	1
4766	0	46	18090.62567	1	42658.6265	41	2	1	4	40294.15366	0.278814808	Bajo	2
4767	1	110	1541.167299	1	20906.86418	41	1	2	41	41546.92984	0.183648547	Bajo	2
4772	1	80	11903.60893	1	59934.56084	40	1	2	26	51028.58951	0.383424791	Bajo	3
4773	0	109	14110.37721	1	68451.18042	40	2	2	39	19796.18351	0.43786476	Bajo	3
4775	0	47	32263.80077	1	139164.2412	41	2	2	20	36397.78777	0.389403085	Bajo	4
4777	0	109	6756.652916	1	50382.65138	40	2	2	40	62136.53825	0.343857972	Bajo	3
4778	0	50	18196.79584	1	51619.39171	41	1	2	5	27207.28256	0.315794927	Bajo	3
4779	0	114	17690.67792	1	65072.00409	40	1	2	0	18342.73115	0.234317966	Bajo	3
4780	1	69	3059.25513	1	11641.45231	40	1	2	26	29718.6348	0.284996097	Bajo	1
4786	0	87	12134.42327	1	11186.03753	40	1	2	18	21454.95196	0.426149438	Bajo	1
4787	1	115	5150.167023	1	21894.84115	40	1	1	10	49746.81389	0.150697197	Bajo	2
4789	1	114	4509.977741	1	92544.09804	40	1	2	16	42002.80117	0.382441867	Bajo	3
4791	0	112	1834.077657	1	15635.59933	40	1	2	35	31124.52806	0.086498211	Bajo	1
4792	1	92	15659.06037	1	91245.28366	40	2	1	15	97198.03143	0.173641593	Bajo	3
4794	0	60	16473.6407	1	98765.73745	40	1	1	27	57323.78979	0.696280707	Bajo	3
4798	1	39	13288.54697	1	55814.20059	40	1	2	13	49264.26307	0.360827879	Bajo	3
4799	0	102	19280.31672	1	78769.92254	40	1	2	0	27312.84055	0.393406523	Bajo	3
4800	1	98	8821.455872	1	155052.1363	40	1	2	4	43370.41516	0.301912327	Bajo	4
4806	1	114	1915.93114	1	16540.38152	38	2	2	11	20667.32694	0.21720211	Bajo	1
4807	0	69	16200.75721	1	70950.41157	40	1	2	26	28230.3831	0.502325677	Bajo	3
4810	1	114	11612.81111	1	225973.8986	40	1	1	17	76660.62203	0.433950339	Bajo	4
4818	0	39	10480.5759	1	54276.3287	40	1	1	38	33558.16177	0.343269616	Bajo	3
4819	0	46	3126.86317	1	47415.81818	40	1	1	26	21931.70289	0.353334215	Bajo	2
4821	1	55	14258.15056	1	291100.1001	40	1	1	19	56950.27689	0.416494012	Bajo	4
4822	0	105	4464.52414	1	27568.49351	40	2	2	28	23207.67862	0.332889989	Bajo	2
4824	0	39	12790.88149	1	72508.17157	40	1	2	20	19655.82618	0.475679552	Bajo	3
4825	0	82	10235.00389	1	37866.27217	40	1	1	18	30524.81946	0.406711001	Bajo	2
4828	0	90	3832.001034	1	21477.78037	40	1	2	7	30867.01295	0.200185645	Bajo	2
4831	0	10	15546.785	1	66756.38897	40	1	2	8	23548.71214	0.692647653	Bajo	3
4832	1	28	8850.420836	1	85703.3022	40	1	1	22	37553.12579	0.331999444	Bajo	3
4835	1	106	39819.44728	1	207874.5985	39	1	2	4	63131.79933	0.489066973	Bajo	4
4836	0	39	16939.543	1	74775.97209	40	1	2	32	41520.25035	0.316157736	Bajo	3
4837	1	115	56306.67434	1	81060.118	40	1	2	20	49271.22293	0.25289693	Bajo	3
4838	0	46	6580.611783	1	20564.23776	40	2	1	16	28617.02908	0.263517055	Bajo	2
4842	0	30	2526.588879	1	5229.800437	40	1	1	31	1159.977939	7.6002	Bajo	1
4843	1	104	37875.92716	1	233425.1117	40	2	2	16	109708.3935	0.439462031	Bajo	4
4846	1	114	1721.559471	1	10176.70395	40	1	1	4	57903.77875	0.381834008	Bajo	1
4849	0	50	10735.88384	1	25436.6491	40	1	2	32	19945.82066	0.471873801	Bajo	2
4850	1	115	14505.60731	1	38805.26887	40	1	1	34	46711.15162	0.106477191	Bajo	2
4856	1	100	604.4253576	1	55726.35754	40	1	1	34	39363.85136	0.427288051	Bajo	3
4860	1	113	2000.779403	1	81676.70055	40	1	2	1	51798.81486	0.220334341	Bajo	3
4863	0	97	9071.190513	1	47567.6154	40	1	2	9	28569.09666	0.257613383	Bajo	2
4868	1	97	13296.76816	1	85228.83182	39	2	1	9	39333.69193	0.526015807	Bajo	3
4871	0	93	20862.57023	1	41456.62111	39	2	2	13	20638.4252	0.253968998	Bajo	2
4872	0	35	7697.071846	1	82133.67401	40	1	1	28	33758.83796	0.269500739	Bajo	3
4874	1	31	33123.16405	1	260542.5496	40	1	1	28	51070.34872	0.740426556	Bajo	4
4875	1	93	1004.176538	1	3486.236845	40	1	1	23	59177.43453	0.146832562	Bajo	1
4877	0	46	4116.701762	1	15556.28967	40	2	2	33	68871.37017	0.083389588	Bajo	1
4880	1	39	17221.04081	1	113966.4923	40	3	2	8	45590.61293	0.243029285	Bajo	4
4884	0	104	13506.65719	1	38966.64707	40	2	1	17	26214.34144	0.312710739	Bajo	2
4887	0	22	9548.227847	1	46365.84116	40	1	2	16	22435.13332	0.611237785	Bajo	2
4890	1	104	7247.265047	1	42313.62546	40	1	1	3	27701.43316	0.514468406	Bajo	2
4895	0	13	42938.18176	1	113483.0492	40	2	2	11	34763.37885	0.453139244	Bajo	4
4902	1	65	6476.843277	1	31890.78292	39	1	1	4	69229.80335	0.150879327	Bajo	2
4906	1	66	46180.8354	1	214989.2884	57	3	2	43	54592.04174	0.425935448	Bajo	4
4913	0	51	1820.549111	1	2481.563104	56	1	2	27	29065.56722	0.30730694	Bajo	1
4914	0	39	8620.308368	1	76107.03067	55	2	2	10	25514.87474	0.428236498	Bajo	3
4922	0	102	20836.78169	1	118687.6541	57	2	2	47	49111.14598	0.351815863	Bajo	4
4924	0	83	5334.25931	1	15598.00847	56	3	2	29	26206.2216	0.209789306	Bajo	1
4925	0	104	12355.2392	1	58051.71798	55	1	1	17	18092.17591	0.599043406	Bajo	3
4928	1	28	20618.24364	1	44098.75754	55	3	1	29	48241.16252	0.354816053	Bajo	2
4930	0	109	5152.525847	1	15964.56268	55	1	2	20	12807.31642	0.528876913	Bajo	1
4933	0	39	16716.98108	1	53893.15866	55	1	2	11	31926.07281	0.597817825	Bajo	3
4934	1	92	12461.60594	1	67288.53489	41	3	1	20	46453.63652	0.512602442	Bajo	3
4942	0	104	12127.60118	1	89038.47028	40	1	1	24	44434.11493	0.336234794	Bajo	3
4943	0	114	142.8013155	1	1012.906497	40	1	1	25	27612.11486	0.175702403	Bajo	1
4946	1	106	4305.014493	1	22838.97176	40	2	1	5	28889.25057	0.295250351	Bajo	2
4948	0	39	7811.706036	1	66305.91152	40	2	2	36	24171.62029	0.345130531	Bajo	3
4950	1	113	13902.55794	1	68055.97344	40	1	2	6	39543.64794	0.520194485	Bajo	3
4954	1	114	9497.570959	1	95945.56063	40	1	2	18	38920.73978	0.554058654	Bajo	3
4955	0	111	10135.60955	1	38702.40567	40	2	1	11	25099.60264	0.394301229	Bajo	2
4960	0	80	4305.719827	1	20957.09324	40	1	2	7	31995.67149	0.236711018	Bajo	2
4966	0	110	11561.73796	1	59622.04681	40	2	2	18	34379.42615	0.192439099	Bajo	3
4967	1	80	3682.134811	1	19457.48286	39	1	1	3	26671.37275	0.510840256	Bajo	1
4970	1	40	48620.65658	1	83884.77081	40	3	2	26	38611.02567	0.579990386	Bajo	3
4977	1	22	11234.56685	1	34663.92665	39	1	1	29	34530.22329	0.219890822	Bajo	2
4980	0	114	15050.16018	1	66322.23828	39	1	1	10	37742.2022	0.485494668	Bajo	3
4981	1	95	22992.5381	1	122287.6464	39	1	1	8	46150.88228	0.690111597	Bajo	4
4983	0	3	7069.937033	1	37949.82539	39	1	1	33	40774.38453	0.334304003	Bajo	2
4984	1	104	7474.463674	1	62990.8975	39	2	1	2	42802.02597	0.359490501	Bajo	3
4989	0	114	5245.861249	1	17854.70864	39	1	1	18	22707.72813	0.476230078	Bajo	1
4992	0	109	13611.13919	1	70225.79029	39	1	2	18	19119.91637	0.556753018	Bajo	3
4994	1	46	5007.724157	1	13396.76377	39	1	1	27	27635.31442	0.250112072	Bajo	1
4997	1	44	15372.37083	1	68253.6174	39	1	2	1	35832.87851	0.511874009	Bajo	3
4998	0	42	6200.814694	1	15906.38993	39	1	2	18	11271.50563	0.455054029	Bajo	1
4999	0	32	14408.15553	1	43769.3201	39	1	1	34	37031.13572	0.115830723	Bajo	2
5002	1	111	10500.70684	1	48732.61975	39	1	1	14	52255.84617	0.148176874	Bajo	2
5003	0	102	18186.44708	1	62150.87888	39	1	2	26	48271.32195	0.440018984	Bajo	3
5007	1	76	11558.95131	1	42359.3797	39	1	1	9	36838.57938	0.272474022	Bajo	2
5010	0	57	3370.122609	1	763.2181079	39	1	2	9	25758.47011	0.349905431	Bajo	1
5011	0	104	45024.76914	1	143132.233	39	2	1	9	67515.35596	0.226858292	Bajo	4
5013	0	79	10151.89006	1	30666.6461	39	1	2	14	13224.90848	0.63919393	Bajo	2
5017	0	73	12245.33422	1	50367.11089	39	1	2	20	25372.19746	0.585258995	Bajo	3
5019	0	68	6151.325655	1	3700.115058	39	1	2	2	8326.321645	0.44950404	Bajo	1
5022	1	115	7896.727742	1	30940.96338	39	1	2	31	34779.61854	0.261804689	Bajo	2
5024	1	63	6650.818062	1	21675.94466	39	1	1	17	29006.40834	0.575503479	Bajo	2
5025	0	110	12270.8072	1	72120.56139	39	1	2	5	14846.55764	0.755129307	Bajo	3
5026	0	55	8369.544632	1	54963.57882	39	1	2	31	24269.05844	0.522751649	Bajo	3
5029	1	104	55447.71575	1	196701.6617	39	2	2	16	46648.51281	0.409616312	Bajo	4
5030	1	92	15693.41362	1	100080.1686	39	1	1	18	41376.41308	0.490347351	Bajo	4
5031	1	106	4564.936013	1	8186.504566	42	2	1	17	56956.07678	0.206147736	Bajo	1
5032	1	51	6726.994181	1	68787.57869	39	1	1	40	46225.12087	0.407645922	Bajo	3
5033	0	16	20932.85749	1	115186.6284	39	2	2	31	22965.24323	0.639512072	Bajo	4
5035	1	114	25633.04427	1	174521.1751	39	1	1	8	43573.4113	0.633676126	Bajo	4
5036	1	44	3459.295382	1	9565.364005	39	1	2	27	19346.11207	0.502751529	Bajo	1
5037	1	111	8825.745693	1	45951.26639	39	1	1	35	50733.95511	0.233058509	Bajo	2
5045	1	104	6314.477604	1	22072.59699	39	2	1	26	45307.57832	0.206794081	Bajo	2
5049	0	107	11885.09333	1	81660.90337	39	1	2	19	25524.15457	0.486864661	Bajo	3
5051	1	99	9053.18279	1	47565.50142	38	1	2	7	31917.03087	0.399981822	Bajo	2
5052	1	77	14019.81689	1	176303.8362	39	2	2	8	56526.88494	0.402802323	Bajo	4
5054	0	22	11070.65175	1	68713.41451	39	1	2	12	24245.85888	0.482185437	Bajo	3
5055	1	114	16511.15061	1	93668.89833	39	1	1	5	45409.65637	0.462597134	Bajo	3
5056	1	80	3039.702334	1	116700.3628	39	3	1	32	56641.72276	0.388655744	Bajo	4
5057	1	114	16341.08408	1	62633.40857	39	1	2	24	36992.85645	0.318066853	Bajo	3
5058	0	28	1866.708047	1	8965.8413	38	2	2	20	17326.59047	0.17817768	Bajo	1
5060	1	114	13331.94238	1	81443.99569	39	1	2	3	31591.99917	0.448514779	Bajo	3
5062	0	11	35963.09486	1	94732.64672	39	1	2	12	30926.17183	0.514088369	Bajo	3
5064	1	115	16666.6017	1	74104.65559	39	1	1	10	24292.258	0.456030943	Bajo	3
5065	1	112	8078.068069	1	44369.83721	38	1	2	39	38598.26592	0.222577911	Bajo	2
5075	1	98	4459.413356	1	57298.31674	39	2	2	22	43777.56741	0.286254107	Bajo	3
5076	1	110	20385.63359	1	185053.4034	39	1	1	43	116743.6597	0.282467931	Bajo	4
5078	0	115	16699.97211	1	89725.15382	39	1	2	17	38442.82887	0.30483359	Bajo	3
5079	1	53	8241.092826	1	113862.415	39	1	2	27	30825.25375	0.471298638	Bajo	4
5081	0	67	15676.30059	1	62162.53424	39	2	2	10	33108.09033	0.315225632	Bajo	3
5082	0	113	9935.676145	1	20516.06381	39	2	1	14	28326.66127	0.389214169	Bajo	2
5087	1	47	29328.51106	1	286853.6746	39	1	1	32	36791.02029	0.402277328	Bajo	4
5094	1	51	3165.610312	1	32865.35507	39	1	1	34	50317.52303	0.231758265	Bajo	2
5095	1	114	8190.597818	1	52568.74873	38	1	1	14	31878.51372	0.611547558	Bajo	3
5097	1	109	19775.17242	1	114436.6498	38	1	1	19	37461.48754	0.35595603	Bajo	4
5103	1	83	8772.325282	1	45209.74021	39	2	2	37	40209.47527	0.302668186	Bajo	2
5106	0	114	10869.43487	1	76067.6707	38	1	2	8	49846.57199	0.236760449	Bajo	3
5108	1	113	14595.82074	1	173831.3823	39	2	2	15	41027.25972	0.521079476	Bajo	4
